   5.7000000e+01   7.0281727e+04  -1.6203236e+04
   5.8000000e+01   9.4134553e+03  -1.2756161e+04
   5.9000000e+01  -8.1835626e+04   3.8197542e+04
   6.0000000e+01  -6.5427923e+04   5.9445836e+04
   6.1000000e+01   2.7474986e+04   7.6882799e+03
   6.2000000e+01   7.0873039e+04  -4.6430519e+04
   6.3000000e+01   2.9459081e+04  -4.7395939e+04
   6.4000000e+01  -7.1212157e+03  -7.2748576e+03
   6.5000000e+01  -9.8709410e+03   3.5086798e+04
   6.6000000e+01  -2.5411116e+04   3.7969551e+04
   6.7000000e+01  -2.9671582e+04  -1.3529414e+03
   6.8000000e+01   6.0341057e+03  -4.1870042e+04
   6.9000000e+01   4.3558449e+04  -3.4030278e+04
   7.0000000e+01   3.8395725e+04   6.4511585e+03
   7.1000000e+01  -1.5263779e+03   2.1668278e+04
   7.2000000e+01  -3.3343947e+04   6.4415948e+03
   7.3000000e+01  -3.5939933e+04  -9.8844333e+03
   7.4000000e+01  -1.3209290e+04   8.1898920e+03
   7.5000000e+01   1.0236730e+04   3.3377525e+04
   7.6000000e+01   2.6180909e+04  -4.6219887e+03
   7.7000000e+01   3.3188741e+04  -5.4419656e+04
   7.8000000e+01   1.2680829e+03  -3.7307946e+04
   7.9000000e+01  -4.2180511e+04   1.0454487e+04
   8.0000000e+01  -3.8921919e+04   3.4176907e+04
   8.1000000e+01   4.0307694e+03   2.9767564e+04
   8.2000000e+01   3.5546835e+04   1.0115163e+04
   8.3000000e+01   1.9111201e+04  -2.3413723e+04
   8.4000000e+01  -1.0210266e+04  -4.4945531e+04
   8.5000000e+01  -1.3237013e+04  -1.9982144e+04
   8.6000000e+01  -7.1970724e+03   2.3765190e+04
   8.7000000e+01  -8.0789966e+03   3.9701811e+04
   8.8000000e+01  -1.2868091e+04   2.0262973e+04
   8.9000000e+01  -7.0797678e+03  -1.6274022e+04
   9.0000000e+01   6.8210315e+03  -4.8110154e+04
   9.1000000e+01   1.5517401e+04  -4.0803782e+04
   9.2000000e+01   2.1240201e+03   1.5285824e+04
   9.3000000e+01  -4.2643258e+04   4.0143185e+04
   9.4000000e+01  -5.0280344e+04  -9.8343776e+03
   9.5000000e+01   2.0519747e+03  -5.0449642e+04
   9.6000000e+01   2.8735074e+04  -2.3654077e+04
   9.7000000e+01   6.9017616e+03   1.2879317e+04
   9.8000000e+01  -2.2267952e+04  -5.6726039e+03
   9.9000000e+01  -2.6430366e+04  -3.5350886e+04
   1.0000000e+02  -3.7855202e+03  -1.2229957e+04
   1.0100000e+02   2.1868045e+04   2.5134714e+04
   1.0200000e+02   3.7568262e+04   2.0015424e+04
   1.0300000e+02   2.6854617e+04  -1.2300137e+04
   1.0400000e+02   9.5043810e+03  -2.0330062e+04
   1.0500000e+02   1.0629118e+04  -1.1326402e+03
   1.0600000e+02  -1.5027164e+03   9.4371761e+03
   1.0700000e+02  -2.2584958e+04   1.7730368e+04
   1.0800000e+02  -2.1661627e+04   2.7486473e+04
   1.0900000e+02  -3.0735505e+03   1.3006262e+04
   1.1000000e+02   1.2936950e+04  -1.5944779e+04
   1.1100000e+02  -1.8333641e+03  -2.6069164e+04
   1.1200000e+02  -3.5506266e+04  -7.4828830e+03
   1.1300000e+02  -3.1606320e+04   2.6624543e+04
   1.1400000e+02   1.7282446e+04   4.6997246e+04
   1.1500000e+02   4.2806917e+04   1.6015051e+04
   1.1600000e+02   1.9364302e+04  -3.4434263e+04
   1.1700000e+02   6.9421914e+03  -2.3152379e+04
   1.1800000e+02   2.6574046e+04   3.0415472e+04
   1.1900000e+02   3.9245832e+04   4.4999181e+04
   1.2000000e+02   2.2100119e+04   4.5247182e+03
   1.2100000e+02  -4.3485602e+03  -3.1912088e+04
   1.2200000e+02  -9.4197847e+03  -1.0688122e+04
   1.2300000e+02  -6.4663178e+03   3.3423657e+04
   1.2400000e+02  -2.2208641e+03   4.1255166e+04
   1.2500000e+02   1.4770778e+04  -9.4537522e+02
   1.2600000e+02   5.7285128e+03  -4.4290444e+04
   1.2700000e+02  -4.0071181e+04  -1.6322851e+04
   1.2800000e+02  -4.8579203e+04   4.0319352e+04
   1.2900000e+02  -5.5584759e+03   3.6451984e+04
   1.3000000e+02   7.8110791e+03  -1.2265231e+04
   1.3100000e+02  -1.1135391e+04  -3.3390004e+04
   1.3200000e+02  -8.4334242e+03   5.4242737e+03
   1.3300000e+02   4.5905832e+03   4.3250905e+04
   1.3400000e+02   2.2020267e+04   2.0162190e+04
   1.3500000e+02   3.2498894e+04  -2.1693789e+04
   1.3600000e+02   1.3610718e+04  -1.7692058e+04
   1.3700000e+02   6.4258269e+03   2.2940943e+04
   1.3800000e+02   1.9673108e+04   2.7711822e+04
   1.3900000e+02   1.5797819e+04  -1.2885708e+04
   1.4000000e+02  -8.3731712e+02  -3.4352546e+04
   1.4100000e+02  -6.8360451e+03  -1.9216944e+04
   1.4200000e+02   4.3786330e+03   1.0668583e+04
   1.4300000e+02   9.3438874e+03   2.1459321e+04
   1.4400000e+02  -5.4199841e+03  -9.5358718e+03
   1.4500000e+02  -2.1986377e+04  -4.5201168e+04
   1.4600000e+02  -2.8025690e+04  -4.0695118e+04
   1.4700000e+02  -1.8259593e+04  -5.1478519e+03
   1.4800000e+02   3.3913642e+03   1.9880008e+04
   1.4900000e+02   2.5794017e+04   1.5933888e+04
   1.5000000e+02   2.6044036e+04  -5.2177618e+03
   1.5100000e+02  -1.2533445e+04  -1.7775158e+04
   1.5200000e+02  -4.3096083e+04  -7.7608780e+03
   1.5300000e+02  -1.4798582e+04  -9.9901019e+02
   1.5400000e+02   3.1197699e+04   2.5814073e+02
   1.5500000e+02   2.2080687e+04   1.1885892e+04
   1.5600000e+02  -2.9862837e+04   1.4958690e+04
   1.5700000e+02  -5.2907259e+04   1.0535219e+04
   1.5800000e+02  -2.0415714e+04   6.0928428e+03
   1.5900000e+02   2.4181464e+04  -9.7142642e+03
   1.6000000e+02   1.9139848e+04  -2.8637454e+04
   1.6100000e+02  -2.0059635e+04  -1.9131386e+04
   1.6200000e+02  -2.3504887e+04   3.2134361e+04
   1.6300000e+02   9.4668145e+03   5.0929158e+04
   1.6400000e+02   2.5220785e+04  -2.1229354e+04
   1.6500000e+02  -5.1017634e+03  -8.8064923e+04
   1.6600000e+02  -4.1075976e+04  -4.8642332e+04
   1.6700000e+02  -2.5902447e+04   4.4855079e+04
   1.6800000e+02   1.6892139e+04   7.7145335e+04
   1.6900000e+02   3.8024657e+04   1.4264711e+04
   1.7000000e+02   9.5099301e+03  -6.8874371e+04
   1.7100000e+02  -5.2092054e+04  -6.9301806e+04
   1.7200000e+02  -5.4362876e+04   1.4068319e+04
   1.7300000e+02   1.6874405e+04   6.7872923e+04
   1.7400000e+02   4.3270340e+04   3.1337393e+04
   1.7500000e+02  -5.3801353e+03  -3.2114348e+04
   1.7600000e+02  -1.6494165e+04  -3.3312394e+04
   1.7700000e+02   3.3909051e+04   2.3087894e+04
   1.7800000e+02   4.2098341e+04   3.9824354e+04
   1.7900000e+02  -6.8624212e+03  -3.4496894e+03
   1.8000000e+02  -3.3406223e+04  -2.9525730e+04
   1.8100000e+02  -3.3450625e+03  -4.1074919e+03
   1.8200000e+02   4.2342512e+04   3.4281770e+04
   1.8300000e+02   3.8352585e+04   2.8560257e+04
   1.8400000e+02  -3.3683233e+03  -8.8060012e+03
   1.8500000e+02  -1.9441730e+04  -2.0914778e+04
   1.8600000e+02  -1.7335958e+03  -3.5535545e+03
   1.8700000e+02   1.7883482e+04   1.5249122e+04
   1.8800000e+02   1.9276224e+04   7.4164302e+03
   1.8900000e+02   7.0808485e+03  -1.8810558e+04
   1.9000000e+02  -6.1824020e+03  -1.9605120e+04
   1.9100000e+02  -1.0524461e+04   2.8857812e+03
   1.9200000e+02  -1.0224372e+04   6.1245782e+03
   1.9300000e+02  -9.0113591e+03  -1.2140763e+04
   1.9400000e+02   1.2740147e+04  -1.4349403e+04
   1.9500000e+02   2.5923050e+04  -8.8861280e+03
   1.9600000e+02  -5.8607562e+03  -1.3811925e+04
   1.9700000e+02  -3.1714787e+04   4.4835713e+03
   1.9800000e+02  -1.5036706e+04   3.9767941e+04
   1.9900000e+02   1.3513445e+04   5.1883940e+04
   2.0000000e+02   1.9222705e+04   2.7962692e+04
   2.0100000e+02   5.4586018e+03  -1.0879401e+04
   2.0200000e+02   2.8378450e+03  -8.9729751e+03
   2.0300000e+02   9.5268737e+03   2.2931025e+04
   2.0400000e+02   3.7534805e+03   1.8328008e+04
   2.0500000e+02  -6.6840162e+03  -1.6557632e+04
   2.0600000e+02   5.3353471e+03  -2.6794845e+04
   2.0700000e+02   2.4035547e+04  -4.3113872e+03
   2.0800000e+02  -4.9105451e+02  -3.4364196e+03
   2.0900000e+02  -4.5573629e+04  -3.6854220e+04
   2.1000000e+02  -4.2521679e+04  -4.5768806e+04
   2.1100000e+02   1.9683635e+04  -1.0423570e+04
   2.1200000e+02   7.0759898e+04   2.4930675e+04
   2.1300000e+02   3.5347989e+04   1.9019032e+04
   2.1400000e+02  -4.5643556e+04  -7.9361881e+03
   2.1500000e+02  -7.8747157e+04  -1.4955589e+04
   2.1600000e+02  -3.6686317e+04  -3.7742281e+03
   2.1700000e+02   3.3761187e+04   1.7209225e+04
   2.1800000e+02   5.6444856e+04   3.3601902e+04
   2.1900000e+02   2.5861231e+04   2.0047121e+04
   2.2000000e+02  -1.5532963e+04  -6.7420972e+03
   2.2100000e+02  -3.6377444e+04   1.5859216e+03
   2.2200000e+02  -1.6333499e+04   3.7184767e+04
   2.2300000e+02   6.7167967e+03   2.9172671e+04
   2.2400000e+02   3.4757112e+03  -1.9828545e+04
   2.2500000e+02  -5.6270515e+03  -3.0249530e+04
   2.2600000e+02  -1.0929404e+04   6.8934324e+03
   2.2700000e+02   1.5858060e+03   2.3254988e+04
   2.2800000e+02   1.8922663e+04  -1.1634643e+04
   2.2900000e+02   1.7631657e+03  -3.7039589e+04
   2.3000000e+02  -3.2599218e+04  -1.1920597e+04
   2.3100000e+02  -3.4602009e+04   8.6970421e+03
   2.3200000e+02  -6.3992877e+03  -8.6571518e+03
   2.3300000e+02   9.4477487e+03  -1.9015167e+04
   2.3400000e+02   1.5236577e+04   1.2821461e+03
   2.3500000e+02   3.0317799e+04   1.0336363e+04
   2.3600000e+02   2.8806389e+04  -9.1071048e+02
   2.3700000e+02   2.6500855e+03   1.7460290e+03
   2.3800000e+02  -1.3032320e+04   1.1284915e+04
   2.3900000e+02  -4.9278897e+03   1.6442194e+04
   2.4000000e+02   5.5439452e+03   5.9451033e+03
   2.4100000e+02   9.3507258e+03  -2.4646282e+04
   2.4200000e+02   4.3745783e+03  -2.1341199e+04
   2.4300000e+02  -9.4556097e+03   2.6201023e+04
   2.4400000e+02  -1.1909498e+04   4.2786010e+04
   2.4500000e+02  -1.4060236e+04  -1.2007609e+04
   2.4600000e+02  -2.7464743e+04  -5.3319897e+04
   2.4700000e+02  -2.4012983e+04   2.0248495e+03
   2.4800000e+02  -8.8442169e+03   5.3879989e+04
   2.4900000e+02   7.5870726e+02   1.3309927e+04
   2.5000000e+02   9.9857766e+03  -3.6839329e+04
   2.5100000e+02   1.7615846e+04  -3.0673080e+04
   2.5200000e+02   1.4770589e+04  -1.0095980e+02
   2.5300000e+02   7.2221284e+03   2.0628200e+03
   2.5400000e+02   2.1348105e+04  -1.7785663e+04
   2.5500000e+02   3.7538874e+04  -1.4601425e+04
   2.5600000e+02   2.7135189e+04   7.4012535e+03
   2.5700000e+02   1.9094782e+04   1.7381038e+04
   2.5800000e+02   1.3532738e+04  -3.7976753e+03
   2.5900000e+02  -6.1144355e+03  -3.0890505e+04
   2.6000000e+02  -2.0753623e+04  -1.4937981e+04
   2.6100000e+02  -2.3274629e+04   2.6198950e+04
   2.6200000e+02  -2.3565910e+04   3.9876464e+04
   2.6300000e+02  -2.3139038e+04   1.1895155e+04
   2.6400000e+02  -1.9737153e+04  -2.6288350e+04
   2.6500000e+02  -2.4662177e+04  -3.0686741e+04
   2.6600000e+02  -2.4240821e+04   5.4412464e+03
   2.6700000e+02   5.5749836e+02   2.9691607e+04
   2.6800000e+02   1.3991547e+04  -4.9233237e+03
   2.6900000e+02   8.9192392e+03  -3.7836688e+04
   2.7000000e+02   1.2117373e+04  -1.1215598e+04
   2.7100000e+02   2.0096721e+04   1.7874969e+04
   2.7200000e+02   2.5527924e+04   9.5343309e+03
   2.7300000e+02   2.0496027e+04  -1.1316847e+04
   2.7400000e+02   1.2066298e+04  -1.3629626e+04
   2.7500000e+02   6.5098889e+03   4.2127137e+03
   2.7600000e+02  -8.5929979e+03   1.0284343e+04
   2.7700000e+02  -1.8203705e+04   8.8583027e+02
   2.7800000e+02  -2.5917209e+03  -5.1231290e+03
   2.7900000e+02   1.4559066e+04  -5.8682650e+03
   2.8000000e+02  -1.6735845e+04  -1.3391968e+04
   2.8100000e+02  -6.8663499e+04  -1.5404688e+04
   2.8200000e+02  -5.1643837e+04   2.2288362e+04
   2.8300000e+02   1.4699425e+04   5.7054948e+04
   2.8400000e+02   4.5917118e+04   2.6746119e+04
   2.8500000e+02   1.7722842e+04  -3.1938477e+04
   2.8600000e+02  -2.7828817e+04  -4.2926897e+04
   2.8700000e+02  -2.8377806e+04   1.1208135e+04
   2.8800000e+02   2.0888175e+03   5.0732785e+04
   2.8900000e+02   2.1573906e+04   1.7056357e+04
   2.9000000e+02   3.5125045e+04  -2.6582506e+04
   2.9100000e+02   3.7769007e+04  -1.5202610e+04
   2.9200000e+02   1.7172735e+04   2.5743870e+04
   2.9300000e+02  -1.4401509e+04   3.4678064e+04
   2.9400000e+02  -1.9164909e+04   4.6616354e+03
   2.9500000e+02   1.8625739e+04  -2.1121976e+04
   2.9600000e+02   4.5975635e+04  -1.5074708e+04
   2.9700000e+02   1.6516029e+04   1.6030089e+04
   2.9800000e+02  -3.4143730e+04   3.1768854e+04
   2.9900000e+02  -3.4616560e+04   1.6956054e+04
   3.0000000e+02   9.2023034e+03  -5.4116362e+03
   3.0100000e+02   2.4679831e+04  -1.7171096e+04
   3.0200000e+02  -1.4009409e+02   1.8472854e+03
   3.0300000e+02  -1.9992777e+04   2.7371236e+04
   3.0400000e+02  -1.4055380e+04   1.3281489e+04
   3.0500000e+02   2.9656968e+03  -1.9724090e+04
   3.0600000e+02   1.4845868e+04  -2.2831085e+04
   3.0700000e+02   1.6662279e+04   2.1152285e+03
   3.0800000e+02   3.0461690e+03   6.6202730e+03
   3.0900000e+02  -1.8586271e+04  -6.8218484e+03
   3.1000000e+02  -2.7981731e+04  -4.8997686e+03
   3.1100000e+02  -8.4390995e+03  -6.4694635e+03
   3.1200000e+02   1.8090161e+04  -1.1856458e+04
   3.1300000e+02   4.7211536e+03  -7.4064184e+03
   3.1400000e+02  -2.3243150e+04  -3.3724232e+01
   3.1500000e+02  -1.1497939e+04   1.6441332e+04
   3.1600000e+02   2.7895015e+04   1.9224069e+04
   3.1700000e+02   4.7138244e+04  -7.7468143e+03
   3.1800000e+02   1.3263157e+04  -1.9374589e+04
   3.1900000e+02  -4.0662384e+04   1.8291365e+02
   3.2000000e+02  -4.4688259e+04   1.0567603e+03
   3.2100000e+02   8.4762271e+03  -2.4324486e+04
   3.2200000e+02   5.2946608e+04  -2.1652104e+04
   3.2300000e+02   3.6926716e+04   2.0701025e+03
   3.2400000e+02  -6.4600782e+03   5.8730761e+02
   3.2500000e+02  -2.5535287e+04  -1.3823291e+04
   3.2600000e+02  -2.2089565e+04  -1.6426827e+04
   3.2700000e+02  -2.3758034e+04  -1.1774668e+04
   3.2800000e+02  -2.6019243e+04  -5.1086719e+03
   3.2900000e+02   4.3420008e+03   1.2518053e+04
   3.3000000e+02   2.8516898e+04   2.6418151e+04
   3.3100000e+02   3.8040391e+03   5.9030640e+03
   3.3200000e+02  -1.8887251e+04  -2.6646541e+04
   3.3300000e+02  -2.5465779e+04  -2.9613104e+04
   3.3400000e+02  -3.0011700e+04   1.6936845e+03
   3.3500000e+02  -6.3753644e+03   3.0310321e+04
   3.3600000e+02   2.9303406e+04   1.1833522e+04
   3.3700000e+02   3.4971712e+04  -2.8053349e+04
   3.3800000e+02   1.1216072e+04  -3.3817899e+04
   3.3900000e+02  -8.8054665e+03  -6.1268649e+03
   3.4000000e+02  -1.1642026e+04   2.1302775e+04
   3.4100000e+02  -1.4808983e+04   2.6937372e+04
   3.4200000e+02  -2.2908060e+04   6.1185938e+03
   3.4300000e+02  -2.7530262e+04  -2.7407393e+04
   3.4400000e+02  -2.4322465e+04  -2.8225179e+04
   3.4500000e+02  -1.4699165e+04   1.3459124e+04
   3.4600000e+02  -6.8348000e+01   3.6829683e+04
   3.4700000e+02   1.2923404e+04   1.2016009e+04
   3.4800000e+02   2.4561751e+04  -2.3348711e+04
   3.4900000e+02   5.4113586e+04  -1.4797257e+04
   3.5000000e+02   6.0368572e+04   2.7534483e+04
   3.5100000e+02   2.4840072e+03   2.5454024e+04
   3.5200000e+02  -4.7294652e+04  -2.1332236e+04
   3.5300000e+02  -4.7960333e+04  -2.9871164e+04
   3.5400000e+02  -3.6316208e+04   1.6660050e+04
   3.5500000e+02  -1.5144881e+04   4.4560987e+04
   3.5600000e+02   2.1532830e+04   1.4299787e+04
   3.5700000e+02   5.1197137e+04  -1.8247658e+04
   3.5800000e+02   4.5774231e+04  -1.0317475e+04
   3.5900000e+02  -5.7873055e+03   1.4548864e+04
   3.6000000e+02  -6.6170522e+04   1.3763723e+04
   3.6100000e+02  -5.9801093e+04  -1.9989157e+04
   3.6200000e+02   1.3674812e+04  -2.4575772e+04
   3.6300000e+02   5.3275164e+04   1.0162750e+04
   3.6400000e+02   2.5738346e+04   9.7272995e+03
   3.6500000e+02  -4.6612091e+03  -1.4102581e+04
   3.6600000e+02   3.3148898e+02  -2.7257893e+03
   3.6700000e+02   2.9810027e+04   1.3850778e+04
   3.6800000e+02   5.1276659e+04   9.1301861e+03
   3.6900000e+02   4.2739205e+04   1.5401709e+04
   3.7000000e+02   1.5511561e+04   2.8476605e+04
   3.7100000e+02  -4.6893818e+02   2.4950155e+04
   3.7200000e+02  -5.4620422e+03   1.6095437e+04
   3.7300000e+02  -2.7378198e+04   8.7465314e+03
   3.7400000e+02  -4.4669379e+04   5.4843761e+03
   3.7500000e+02  -2.6170803e+04   3.7626491e+03
   3.7600000e+02   6.0197555e+03  -6.1044265e+03
   3.7700000e+02   2.5432939e+04  -1.0967574e+04
   3.7800000e+02   2.9124900e+04  -1.0487969e+04
   3.7900000e+02   2.8665054e+04  -1.9590060e+04
   3.8000000e+02   1.8637311e+04  -2.6562429e+04
   3.8100000e+02  -1.2166328e+04  -1.3610817e+04
   3.8200000e+02  -3.9124521e+04   1.2254632e+04
   3.8300000e+02  -3.1727689e+04   2.3363324e+04
   3.8400000e+02   1.3409926e+04   8.6892085e+03
   3.8500000e+02   5.9630002e+04  -3.4194273e+03
   3.8600000e+02   6.6398639e+04   2.0018179e+04
   3.8700000e+02   3.4674402e+04   4.9062992e+04
   3.8800000e+02  -1.4159452e+04   2.8761441e+04
   3.8900000e+02  -4.8690072e+04  -9.8873553e+03
   3.9000000e+02  -5.3233477e+04  -2.3489673e+04
   3.9100000e+02  -4.0411613e+04  -2.7625158e+04
   3.9200000e+02  -2.4842691e+04  -1.8005557e+04
   3.9300000e+02  -1.3795922e+04   5.7152113e+03
   3.9400000e+02  -2.4389241e+03   4.5694257e+03
   3.9500000e+02  -1.6991711e+03  -3.1464281e+04
   3.9600000e+02  -1.2344818e+04  -5.6189016e+04
   3.9700000e+02  -8.8002670e+03  -3.7032639e+04
   3.9800000e+02  -1.1890545e+04  -3.8486173e+03
   3.9900000e+02  -4.3050899e+04   9.8297780e+03
   4.0000000e+02  -5.1694285e+04  -3.6429157e+03
   4.0100000e+02   5.9692983e+03  -2.3584004e+04
   4.0200000e+02   6.2082520e+04  -2.1122611e+04
   4.0300000e+02   2.9291762e+04  -1.3134106e+04
   4.0400000e+02  -3.1035382e+04  -2.6846664e+03
   4.0500000e+02  -2.2256744e+04   2.4411044e+04
   4.0600000e+02   4.3450530e+04   3.9154124e+04
   4.0700000e+02   8.8233120e+04   2.0781359e+04
   4.0800000e+02   4.5220372e+04  -1.3224349e+04
   4.0900000e+02  -3.2321675e+04  -1.6613521e+04
   4.1000000e+02  -4.6631219e+04   1.4334325e+04
   4.1100000e+02  -1.8442845e+04   1.6204086e+04
   4.1200000e+02  -2.4872079e+04  -1.4746068e+04
   4.1300000e+02  -8.1810923e+04  -3.2456283e+04
   4.1400000e+02  -1.1499591e+05  -2.7099477e+04
   4.1500000e+02  -7.5409618e+04  -1.0306974e+04
   4.1600000e+02  -1.9020432e+04  -6.4535604e+02
   4.1700000e+02   9.3330807e+03  -4.2023508e+03
   4.1800000e+02   2.0220494e+04  -5.9951822e+03
   4.1900000e+02   2.8970003e+04   3.2776612e+03
   4.2000000e+02   3.7262032e+04   5.2175389e+03
   4.2100000e+02   4.8305302e+04  -5.4006079e+03
   4.2200000e+02   7.7613582e+04   4.6352811e+03
   4.2300000e+02   1.0672526e+05   3.4031640e+04
   4.2400000e+02   9.1224741e+04   5.3989448e+04
   4.2500000e+02   3.0811304e+04   5.4815527e+04
   4.2600000e+02  -8.2184310e+03   2.7780866e+04
   4.2700000e+02   1.9797772e+04  -1.1086284e+04
   4.2800000e+02   5.3639344e+04  -1.6727943e+04
   4.2900000e+02   2.6234422e+04   2.1705382e+04
   4.3000000e+02  -3.8439751e+04   4.8007736e+04
   4.3100000e+02  -6.5808425e+04   1.9707745e+04
   4.3200000e+02  -2.1276774e+04  -2.8360507e+04
   4.3300000e+02   2.4206431e+04  -5.5782020e+04
   4.3400000e+02  -5.0882150e+03  -4.4168318e+04
   4.3500000e+02  -7.2211398e+04  -1.9676369e+03
   4.3600000e+02  -7.8529743e+04   1.6395660e+04
   4.3700000e+02  -9.1066634e+03  -9.4582106e+03
   4.3800000e+02   2.8801846e+04  -2.9909513e+04
   4.3900000e+02  -7.7862288e+03  -6.2956884e+03
   4.4000000e+02  -3.3795548e+04   2.1503290e+04
   4.4100000e+02  -8.9546030e+01   5.6970402e+03
   4.4200000e+02   4.3109116e+04  -1.3102754e+04
   4.4300000e+02   3.3123096e+04   8.5936958e+03
   4.4400000e+02  -1.2588833e+03   3.2396233e+04
   4.4500000e+02  -1.3112895e+03   1.5305720e+04
   4.4600000e+02   5.7740372e+03  -1.0601578e+04
   4.4700000e+02  -1.4320647e+04  -2.6342067e+03
   4.4800000e+02  -2.6120941e+04   9.5779247e+03
   4.4900000e+02   2.2883948e+03   4.7223489e+02
   4.5000000e+02   3.4896961e+04  -7.8029662e+03
   4.5100000e+02   2.5446078e+04  -2.2495168e+03
   4.5200000e+02  -1.2773553e+04   9.7231166e+03
   4.5300000e+02  -3.4827875e+04   6.7054733e+03
   4.5400000e+02  -1.6776862e+04  -1.3159847e+04
   4.5500000e+02   1.0161799e+04  -2.1883305e+04
   4.5600000e+02   9.5126614e+03  -3.8201144e+03
   4.5700000e+02   1.7104130e+03   2.2030713e+04
   4.5800000e+02   7.6843311e+03   2.1576003e+04
   4.5900000e+02   1.6917107e+04   2.5178501e+03
   4.6000000e+02   1.5023976e+04  -8.3612032e+03
   4.6100000e+02   6.6916282e+03  -8.8085629e+03
   4.6200000e+02   8.0511978e+03   1.0204120e+03
   4.6300000e+02   1.0835793e+04   1.1433847e+04
   4.6400000e+02   8.1401663e+03   1.2347046e+04
   4.6500000e+02   1.6159075e+03   1.8469678e+03
   4.6600000e+02  -1.7892252e+04  -1.6459745e+04
   4.6700000e+02  -3.7385181e+04  -2.4529788e+04
   4.6800000e+02  -3.0497135e+04  -1.6864313e+04
   4.6900000e+02  -6.7062047e+03   3.2586080e+02
   4.7000000e+02  -5.0811310e+03   8.2929163e+03
   4.7100000e+02  -2.1903055e+04  -5.5505412e+03
   4.7200000e+02  -1.9898439e+04  -1.6357839e+04
   4.7300000e+02  -7.9777767e+03  -1.0608583e+04
   4.7400000e+02  -6.8165050e+03   7.7488896e+03
   4.7500000e+02  -3.7561995e+03   1.7495507e+04
   4.7600000e+02   2.0350979e+04  -9.3941474e+03
   4.7700000e+02   4.9771813e+04  -3.1186995e+04
   4.7800000e+02   4.7933024e+04  -1.1480532e+02
   4.7900000e+02   2.8800773e+04   3.8301915e+04
   4.8000000e+02   1.0684589e+04   2.2269401e+04
